billion	Vladimir Potanin	OUTLINK_ANCHOR	[2011-08-25-22‥2012-05-02-00)
Interros	Vladimir Potanin	INLINK	[2011-09-12-11‥2012-05-02-00)
Civic Chamber of the Russian Federation	Vladimir Potanin	INLINK	[2011-03-30-09‥2012-05-02-00)
Ministry of Foreign Affairs (Russia)	Vladimir Potanin	OUTLINK	[2011-08-25-22‥2012-05-02-00)
Russian oligarchs	Vladimir Potanin	INLINK	[2011-09-19-05‥2012-05-02-00)
Norilsk Nickel	Vladimir Potanin	INLINK	[2011-09-15-11‥2012-05-02-00)
Category:Moscow State Institute of International Relations alumni	Vladimir Potanin	CATEGORY	[2011-08-25-22‥2012-05-02-00)
Category:Businesspeople in metals	Vladimir Potanin	CATEGORY	[2011-08-25-22‥2012-05-02-00)
Izvestia	Vladimir Potanin	INLINK	[2011-09-14-14‥2012-05-02-00)
Vladimir Olegovich Potanin	Vladimir Potanin	BOLDTEXT	[2011-08-25-22‥2012-05-02-00)
List of Russians by net worth	Vladimir Potanin	INLINK	[2011-05-31-03‥2012-05-02-00)
US$	Vladimir Potanin	OUTLINK_ANCHOR	[2011-08-25-22‥2012-05-02-00)
Boris Berezovsky (businessman)	Vladimir Potanin	INLINK	[2011-10-05-17‥2012-05-02-00)
French	Vladimir Potanin	OUTLINK_ANCHOR	[2011-08-25-22‥2012-05-02-00)
RUSAL	Vladimir Potanin	OUTLINK	[2011-08-25-22‥2012-05-02-00)
Vladimir Potanin	Vladimir Potanin	INLINK_ANCHOR	[2011-03-30-09‥2012-05-02-00)
Boris Nemtsov	Vladimir Potanin	INLINK	[2011-07-28-21‥2012-05-02-00)
Moscow, Russia	Vladimir Potanin	OUTLINK	[2011-08-25-22‥2012-05-02-00)
1,000,000,000 (number)	Vladimir Potanin	OUTLINK	[2011-08-25-22‥2012-05-02-00)
Metalloinvest	Vladimir Potanin	OUTLINK	[2011-08-25-22‥2012-05-02-00)
Category:Russian billionaires	Vladimir Potanin	CATEGORY	[2011-08-25-22‥2012-05-02-00)
Privatization in Russia	Vladimir Potanin	INLINK	[2011-09-16-20‥2012-05-02-00)
English language	Vladimir Potanin	OUTLINK	[2011-08-25-22‥2012-05-02-00)
Moscow State Institute of International Relations	Vladimir Potanin	OUTLINK	[2011-08-25-22‥2012-05-02-00)
Category:Members of the Public Chamber	Vladimir Potanin	CATEGORY	[2011-08-25-22‥2012-05-02-00)
George Michael	Vladimir Potanin	INLINK	[2011-10-07-06‥2012-05-02-00)
Alisher Usmanov	Vladimir Potanin	OUTLINK	[2011-08-25-22‥2012-05-02-00)
Category:1961 births	Vladimir Potanin	CATEGORY	[2011-08-25-22‥2012-05-02-00)
Category:Russian businesspeople	Vladimir Potanin	CATEGORY	[2011-08-25-22‥2012-05-02-00)
USSR	Vladimir Potanin	OUTLINK	[2011-08-25-22‥2012-05-02-00)
Category:Living people	Vladimir Potanin	CATEGORY	[2011-08-25-22‥2012-05-02-00)
Vladimir Potanin	Vladimir Potanin	ORIGINAL	[2011-08-25-22‥2012-05-02-00)
Business oligarch	Vladimir Potanin	OUTLINK	[2011-08-25-22‥2012-05-02-00)
Interros Company	Vladimir Potanin	OUTLINK_ANCHOR	[2011-08-25-22‥2012-05-02-00)
Mikhail Prokhorov	Vladimir Potanin	OUTLINK	[2011-08-25-22‥2012-05-02-00)
Alamak Espana Trade	Vladimir Potanin	OUTLINK	[2011-08-25-22‥2012-05-02-00)
Potanin	Vladimir Potanin	INLINK	[2011-09-09-09‥2012-05-02-00)
Vladimir Potanin	Vladimir Potanin	OUTLINK_ANCHOR	[2011-08-25-22‥2012-05-02-00)
List of reality television show franchises	Vladimir Potanin	INLINK	[2011-10-03-19‥2012-05-02-00)
Solomon R. Guggenheim Foundation	Vladimir Potanin	OUTLINK	[2011-08-25-22‥2012-05-02-00)
Russian Federation	Vladimir Potanin	OUTLINK	[2011-08-25-22‥2012-05-02-00)
Graduate School of Management (Saint Petersburg State University)	Vladimir Potanin	INLINK	[2011-09-20-05‥2012-05-02-00)
The Apprentice (TV series)	Vladimir Potanin	INLINK	[2011-09-15-04‥2012-05-02-00)
Russia	Vladimir Potanin	OUTLINK	[2011-08-25-22‥2012-05-02-00)
Interros	Vladimir Potanin	OUTLINK	[2011-08-25-22‥2012-05-02-00)
Russian language	Vladimir Potanin	OUTLINK	[2011-08-25-22‥2012-05-02-00)
Rosbank	Vladimir Potanin	INLINK	[2011-08-11-04‥2012-05-02-00)
Category:People from Moscow	Vladimir Potanin	CATEGORY	[2011-08-25-22‥2012-05-02-00)
Forbes	Vladimir Potanin	OUTLINK	[2011-08-25-22‥2012-05-02-00)
Mikhail Prokhorov	Vladimir Potanin	INLINK	[2011-09-29-17‥2012-05-02-00)
History of Russia (1992–present)	Vladimir Potanin	INLINK	[2011-09-30-19‥2012-05-02-00)
English	Vladimir Potanin	OUTLINK_ANCHOR	[2011-08-25-22‥2012-05-02-00)
oligarch	Vladimir Potanin	OUTLINK_ANCHOR	[2011-08-25-22‥2012-05-02-00)
Semibankirschina	Vladimir Potanin	INLINK	[2011-04-23-22‥2012-05-02-00)
United States dollar	Vladimir Potanin	OUTLINK	[2011-08-25-22‥2012-05-02-00)
First Deputy Prime Minister of Russia	Vladimir Potanin	INLINK	[2011-07-05-08‥2012-05-02-00)
Category:Russian philanthropists	Vladimir Potanin	CATEGORY	[2011-08-25-22‥2012-05-02-00)
Category:Russian mass media owners	Vladimir Potanin	CATEGORY	[2011-08-25-22‥2012-05-02-00)
Soviet Union	Vladimir Potanin	OUTLINK	[2011-08-25-22‥2012-05-02-00)
Russian oligarch	Vladimir Potanin	OUTLINK	[2011-08-25-22‥2012-05-02-00)
Anti-ballistic missile	William Cohen	INLINK	[2011-09-04-12‥2012-05-02-00)
Operation Allied Force	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Cold War	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
United States Institute of Peace	William Cohen	INLINK	[2011-09-29-07‥2012-05-02-00)
White House	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
The Hill (newspaper)	William Cohen	OUTLINK	[2011-12-06-01‥2012-05-02-00)
Sarah Lee (reporter)	William Cohen	INLINK	[2011-01-04-12‥2012-05-02-00)
Protestantism	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
1972 election	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
United States Senate Committee on Homeland Security and Governmental Affairs	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
United States Secretary of Defense	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
START I	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Quadrennial Defense Review	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
United States Senate election in Maine, 1996	William Cohen	INLINK	[2011-03-24-02‥2012-05-02-00)
List of Unitarians, Universalists, and Unitarian Universalists	William Cohen	INLINK	[2011-10-01-15‥2012-05-02-00)
Anti-Ballistic Missile Treaty	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Joint Chiefs of Staff	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
William Cohen	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
Yoshiro Mori	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Iran-contra affair	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Saxbe fix	William Cohen	INLINK	[2011-07-29-10‥2012-05-02-00)
United States Senate election in Maine, 2012	William Cohen	INLINK	[2012-03-05-09‥2012-03-16-16), [2012-04-07-22‥2012-05-02-00)
Eunice Kennedy Shriver	William Cohen	INLINK	[2011-10-03-01‥2012-05-02-00)
Wesley Clark	William Cohen	INLINK	[2011-09-27-13‥2012-05-02-00)
shooting	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
START III	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
cum laude	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
thumb|left|225px|Cohen, General [[John H. Tilelli, Jr.	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
Sandy Berger	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
1998 United States embassy bombings	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Mario Garnero	William Cohen	INLINK	[2011-04-27-22‥2012-05-02-00)
Quadrennial Defense Review	William Cohen	INLINK	[2011-10-07-08‥2012-05-02-00)
Washington Post	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Fighter aircraft	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
John Warner	William Cohen	INLINK	[2011-06-14-12‥2012-05-02-00)
Bill Cohen	William Cohen	INLINK	[2004-03-29-17‥2012-05-02-00)
Rwanda	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Forbes Magazine	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Mark Andrews (politician)	William Cohen	INLINK	[2011-06-04-03‥2012-05-02-00)
Woodrow Wilson Center	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
F-22 Raptor	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Bruce Kupper	William Cohen	INLINK	[2011-09-22-21‥2012-05-02-00)
Dar es Salaam	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Category:Maine lawyers	William Cohen	CATEGORY	[2011-09-25-12‥2012-05-02-00)
Time (magazine)	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Senate Aging Committee	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
NATO bombing of Yugoslavia	William Cohen	INLINK	[2011-10-02-18‥2012-05-02-00)
The Hill	William Cohen	OUTLINK_ANCHOR	[2011-12-06-01‥2012-05-02-00)
Czech Republic	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Operation Desert Fox	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Presidency of Bill Clinton	William Cohen	INLINK	[2011-10-05-12‥2012-02-20-15), [2012-02-20-15‥2012-05-02-00)
George Mitchell	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
Woodrow Wilson Award for Public Service	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
John Goodwin Tower Center for Political Studies	William Cohen	INLINK	[2011-07-03-23‥2012-05-02-00)
Republic of Montenegro (1992–2006)	William Cohen	INLINK	[2011-08-07-22‥2012-05-02-00)
Woodrow Wilson Awards	William Cohen	INLINK	[2011-09-21-12‥2012-05-02-00)
Fox & Friends First	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Bangor, Maine	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Harut Sassounian	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
United States Senate election in Maine, 1978	William Cohen	INLINK	[2011-05-26-13‥2012-05-02-00)
United States Junior Chamber	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
List of United States Senators in the 98th Congress by seniority	William Cohen	INLINK	[2010-11-17-19‥2012-05-02-00)
Base Realignment and Closure	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
confirmation	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
Watergate	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
CNN.com	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
John F. Kennedy Institute of Politics at Harvard University	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
William Perry	William Cohen	INLINK	[2011-08-31-17‥2012-05-02-00)
Kosovo War	William Cohen	INLINK	[2011-09-26-03‥2012-05-02-00)
United States Senate elections, 1996	William Cohen	INLINK	[2011-09-27-09‥2012-05-02-00)
United States Senate election in Maine, 1984	William Cohen	INLINK	[2012-03-25-19‥2012-05-02-00)
United States House of Representatives elections, 1974	William Cohen	INLINK	[2011-11-08-11‥2012-05-02-00)
Center for Strategic and International Studies	William Cohen	INLINK	[2011-09-29-12‥2012-05-02-00)
Leighton Cooney	William Cohen	INLINK	[2012-04-21-18‥2012-05-02-00)
United States Senate Special Committee on Aging	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Bennett Johnston, Jr.	William Cohen	INLINK	[2011-09-13-05‥2012-05-02-00)
Early life and military career of John McCain	William Cohen	INLINK	[2011-08-09-06‥2012-05-02-00)
Adolf Ogi	William Cohen	INLINK	[2011-08-26-05‥2012-05-02-00)
List of United States Senators from Maine	William Cohen	INLINK	[2011-08-14-14‥2012-05-02-00)
Smithsonian Institution	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Kantei	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Eunice Kennedy Shriver	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
BET	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
Tanzania	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Category:Clinton Administration cabinet members	William Cohen	CATEGORY	[2011-09-25-12‥2012-05-02-00)
Theodore Roosevelt Award (NCAA)	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Woodrow Wilson International Center for Scholars	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Category:Living people	William Cohen	CATEGORY	[2011-09-25-12‥2012-05-02-00)
Sara E. Lister	William Cohen	INLINK	[2011-10-01-08‥2012-05-02-00)
New Order (Indonesia)	William Cohen	INLINK	[2011-08-08-09‥2012-05-02-00)
Bachelor of Laws	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Beyond Treason	William Cohen	INLINK	[2011-11-10-10‥2012-05-02-00)
Russian people	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
CNN	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Bosnia	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
Don't ask, don't tell	William Cohen	INLINK	[2011-10-06-10‥2012-05-02-00)
Democratic Party (United States)	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Political party strength in Maine	William Cohen	INLINK	[2011-07-09-23‥2012-05-02-00)
John McCain	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Brian Kilmeade	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Sam Nunn	William Cohen	INLINK	[2011-05-23-18‥2012-05-02-00)
John Melcher	William Cohen	INLINK	[2011-09-06-08‥2012-05-02-00)
immigrant	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
F. Whitten Peters	William Cohen	INLINK	[2011-09-25-00‥2012-05-02-00)
United States Secretary of Defense	William Cohen	INLINK	[2011-09-22-15‥2012-05-02-00)
Army	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
Unitarian Universalism	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Impeachment in the United States	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Madeleine Albright	William Cohen	INLINK	[2011-10-03-12‥2012-05-02-00)
List of people from Bangor, Maine	William Cohen	INLINK	[2011-10-02-07‥2012-05-02-00)
Latin language	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Russian President	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
Arab-Israeli conflict	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Don't ask, don't tell	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Foreign relations of Morocco	William Cohen	INLINK	[2011-09-06-16‥2012-05-02-00)
Fernando tapias stahelin	William Cohen	INLINK	[2012-02-21-08‥2012-05-02-00)
Unapproved aircraft part	William Cohen	INLINK	[2011-09-03-04‥2012-05-02-00)
Susan Collins	William Cohen	INLINK	[2011-09-08-16‥2012-05-02-00)
David Pryor	William Cohen	INLINK	[2011-05-16-12‥2012-05-02-00)
Category:Republican Party United States Senators	William Cohen	CATEGORY	[2011-09-25-12‥2012-05-02-00)
Democratic	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
Senate Special Committee on Aging	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
Ivica Račan	William Cohen	INLINK	[2011-08-17-17‥2012-05-02-00)
Joseph Ralston	William Cohen	INLINK	[2011-10-04-10‥2012-05-02-00)
William J. Perry	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
Category:United States Senators from Maine	William Cohen	CATEGORY	[2011-09-25-12‥2012-05-02-00)
Finland	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Kenneth Bacon	William Cohen	INLINK	[2011-05-25-20‥2012-05-02-00)
Reader's Digest Condensed Books	William Cohen	INLINK	[2011-09-24-03‥2012-05-02-00)
David Pryor	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Category:1940 births	William Cohen	CATEGORY	[2011-09-25-12‥2012-05-02-00)
Husson College	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Republican	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
William S Cohen	William Cohen	INLINK_ANCHOR	[2011-09-19-03‥2012-05-02-00)
Janet Langhart	William Cohen	INLINK	[2011-07-15-22‥2012-05-02-00)
thumb|right||225px|Cohen (left) and Japanese Prime Minister [[Yoshiro Mori	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
United States Senate Select Committee on Intelligence	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Consulate General of the United States, Thessaloniki	William Cohen	INLINK	[2011-09-05-18‥2012-05-02-00)
William Cohen (disambiguation)	William Cohen	INLINK	[2010-06-12-03‥2012-05-02-00)
American politician	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
List of United States Senators in the 96th Congress by seniority	William Cohen	INLINK	[2011-01-06-23‥2012-05-02-00)
Saddam Hussein and al-Qaeda link allegations timeline	William Cohen	INLINK	[2011-09-09-15‥2012-05-02-00)
Military history of Jewish Americans	William Cohen	INLINK	[2011-09-06-10‥2012-05-02-00)
House Judiciary Committee	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
William s cohen	William Cohen	INLINK	[2011-12-14-14‥2012-05-02-00)
James L. Jones	William Cohen	INLINK	[2011-10-02-16‥2012-05-02-00)
United States Air Force	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Category:Members of the United States House of Representatives from Maine	William Cohen	CATEGORY	[2011-09-25-12‥2012-05-02-00)
Libya	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Cohen (surname)	William Cohen	INLINK	[2011-09-15-23‥2012-05-02-00)
University of Maine	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Neil Rolde	William Cohen	INLINK	[2011-09-25-02‥2012-05-02-00)
United States Holocaust Memorial Museum shooting	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Bachelor of Arts	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
U.S. Holocaust Museum	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Joint Tribal Council of the Passamaquoddy Tribe v. Morton	William Cohen	INLINK	[2011-08-07-15‥2012-05-02-00)
List of United States Secretaries of Defense by time in office	William Cohen	INLINK	[2011-08-30-10‥2012-05-02-00)
Boston University	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Service Nation	William Cohen	INLINK	[2011-08-26-14‥2012-05-02-00)
Maine's 2nd congressional district	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
List of United States Senators in the 102nd Congress by seniority	William Cohen	INLINK	[2010-09-25-13‥2012-05-02-00)
List of United States Senators in the 97th Congress by seniority	William Cohen	INLINK	[2011-10-05-03‥2012-05-02-00)
Junior Reserve Officers' Training Corps	William Cohen	INLINK	[2011-10-07-12‥2012-05-02-00)
United States Senate elections, 1978	William Cohen	INLINK	[2011-05-23-00‥2012-05-02-00)
Category:People from McLean, Virginia	William Cohen	CATEGORY	[2011-09-25-12‥2012-05-02-00)
Nairobi	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Supreme Allied Commander	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
Donald Rumsfeld	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Protestant	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
The Wall Street Journal	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Category:Boston University School of Law alumni	William Cohen	CATEGORY	[2011-09-25-12‥2012-05-02-00)
March 2004	William Cohen	INLINK	[2011-09-17-12‥2012-05-02-00)
Wesley Clark	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Category:American people of Irish descent	William Cohen	CATEGORY	[2011-09-25-12‥2012-05-02-00)
President of Russia	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Chairman of the Joint Chiefs of Staff	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Politics of the United States	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Democrat	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
Living former members of the United States Cabinet	William Cohen	INLINK	[2011-09-27-17‥2012-05-02-00)
The Washington Times	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Sebastian Cohen	William Cohen	INLINK	[2009-02-02-06‥2012-05-02-00)
Prevention of Genocide Task Force	William Cohen	INLINK	[2011-03-08-11‥2012-05-02-00)
Category:Bowdoin College alumni	William Cohen	CATEGORY	[2011-09-25-12‥2012-05-02-00)
Björn von Sydow	William Cohen	INLINK	[2011-08-18-13‥2012-05-02-00)
Edmund Muskie	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Irish people	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Cohen, William Sebastian	William Cohen	INLINK	[2005-08-25-07‥2012-05-02-00)
Donald Rumsfeld	William Cohen	INLINK	[2011-09-30-02‥2012-05-02-00)
United States congressional delegations from Maine	William Cohen	INLINK	[2011-05-30-19‥2012-05-02-00)
Armenian National Committee of America	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Montgomery G.I. Bill Act	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
Senate Intelligence Committee	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
Category:Mayors of Bangor, Maine	William Cohen	CATEGORY	[2011-09-25-12‥2012-05-02-00)
Anne Frank	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Cohen, William Sebastian	William Cohen	REDIRECT	[2005-08-25-07‥2012-05-02-00)
Hugh Shelton	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Goldwater-Nichols Act	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
U.S. House of Representatives	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
List of United States political appointments that crossed party lines	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
William Sebastian Cohen	William Cohen	INLINK	[2005-08-25-07‥2012-05-02-00)
Private Securities Litigation Reform Act	William Cohen	INLINK	[2011-09-22-14‥2012-05-02-00)
Bosnia and Herzegovina	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Bill Cohen	William Cohen	INLINK_ANCHOR	[2011-03-19-08‥2012-05-02-00)
Twenty-Third Air Force	William Cohen	INLINK	[2011-05-19-05‥2012-05-02-00)
United States Senate elections, 1990	William Cohen	INLINK	[2011-05-23-00‥2012-05-02-00)
John McCain	William Cohen	INLINK	[2011-10-03-07‥2012-05-02-00)
William S. Cohen	William Cohen	REDIRECT	[2003-11-21-23‥2012-05-02-00)
United States Congress Joint Select Committee on Deficit Reduction	William Cohen	INLINK	[2011-12-14-17‥2012-05-02-00)
Boston University	William Cohen	INLINK	[2011-10-06-12‥2012-05-02-00)
Pakistan–United States relations	William Cohen	INLINK	[2012-02-13-01‥2012-05-02-00)
United States Senate election in Maine, 1990	William Cohen	INLINK	[2012-03-25-19‥2012-05-02-00)
United States Senate Special Committee on Aging	William Cohen	INLINK	[2011-08-21-20‥2012-05-02-00)
Maine	William Cohen	INLINK	[2011-10-07-11‥2012-01-20-17), [2012-01-20-17‥2012-03-12-11), [2012-03-12-11‥2012-03-12-11), [2012-03-12-11‥2012-03-12-11), [2012-03-12-11‥2012-03-19-10), [2012-03-19-10‥2012-05-02-00)
Fidel V. Ramos	William Cohen	INLINK	[2011-09-30-01‥2012-05-02-00)
History of Maine	William Cohen	INLINK	[2011-09-29-12‥2012-05-02-00)
Category:American International Group	William Cohen	CATEGORY	[2011-09-25-12‥2012-05-02-00)
United States Secretary of the Air Force	William Cohen	INLINK	[2011-10-03-03‥2012-05-02-00)
List of United States Senators in the 101st Congress by seniority	William Cohen	INLINK	[2010-09-25-13‥2012-05-02-00)
United States Navy	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
The Daily Show	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
United States Deputy Secretary of Defense	William Cohen	INLINK	[2011-10-07-13‥2012-05-02-00)
thumb|left|Cohen and his wife, author [[Janet Langhart	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
United States Army	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Bowdoin College	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
List of former members of the United States House of Representatives (C)	William Cohen	INLINK	[2011-08-08-04‥2012-05-02-00)
John Melcher	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Connecticut Indian Land Claims Settlement	William Cohen	INLINK	[2011-09-29-14‥2012-05-02-00)
The Common Good (non-profit)	William Cohen	INLINK	[2011-04-27-02‥2012-05-02-00)
Emmett Till	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Academic degree	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
The Cohen Group	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Chuck Grassley	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
Bill Clinton	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
List of Lenny Skutniks	William Cohen	INLINK	[2011-07-29-02‥2012-05-02-00)
political appointments that crossed party lines	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
Carl Brashear	William Cohen	INLINK	[2011-10-04-14‥2012-05-02-00)
Row Lewis	William Cohen	INLINK	[2011-07-17-04‥2012-05-02-00)
Olympia Snowe	William Cohen	INLINK	[2011-10-06-20‥2012-05-02-00)
Cruise missile strikes on Afghanistan and Sudan (August 1998)	William Cohen	INLINK	[2011-09-24-09‥2012-05-02-00)
William Hathaway	William Cohen	OUTLINK	[2011-09-25-12‥2012-05-02-00)
List of people from New England	William Cohen	INLINK	[2010-08-07-13‥2012-05-02-00)
Charles Grassley	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
jet fighters	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
Russian	William Cohen	OUTLINK_ANCHOR	[2011-09-25-12‥2012-05-02-00)
